LogID,LogEntryDate,LogEntryTime,LogEntrySeconds,LogNotes,RPM,Speed,Boost,KnockSum,Load,MAT,TPS,IPW,TimingAdv,WideBandAF,IAT,STFT,LTFT_Idle,LTFT_Cruise,LTFT_High,ActiveWGDC,Octane,Trans_Temp,OddClutchTemp,EvenClutchTemp,OddClutchPressure,EvenClutchPressure,OddClutchSlipSpeed,EvenClutchSlipSpeed,OddInputShaftSpeed,EvenInputShaftSpeed,MAF_Voltage,Airflow,STFT#2,LTFT_High#2,LTFT,LTFT_Mid#2,Cooltemp,Target_AFR,Knock_change,Custom
877,2026-09-02,14:31:55.05032,192.30835,,2312.5,50,,0,6.5625,773,16.8627450980392,0,4,17.1,-40,,0,4.6875,0,,,,,,,,,,,,1.69911,31.25,3.3203125,0,0,4.6875,-11,14.7,1,
878,2026-09-02,14:31:55.30084,192.54821,,2281.25,50,,0,8.4375,772,19.6078431372549,0,33,15.2,-40,,0,4.6875,0,,,,,,,,,,,,2.07018,50,4.1015625,0,0,4.6875,-11,14.7,5,
879,2026-09-02,14:31:55.53559,192.78494,,2281.25,50,,0,16.25,773,34.1176470588235,0,42,14.2,-40,,0,4.6875,0,,,,,,,,,,,,2.1483,75,3.90625,0,0,4.6875,-11,14.7,0,
880,2026-09-02,14:31:55.78635,193.04212,,2281.25,48,,0,13.4375,772,31.7647058823529,0,44,13,-40,,0,4.6875,0,,,,,,,,,,,,1.81629,50,3.125,0,0,4.6875,-11,14.7,0,
881,2026-09-02,14:31:56.00551,193.25405,,2281.25,48,,0,8.4375,772,23.1372549019608,0,33,13.5,-40,,0,4.6875,0,,,,,,,,,,,,1.64052,37.5,2.5390625,0,0,4.6875,-11,14.7,15,
882,2026-09-02,14:31:56.23982,193.49637,,2250,48,,0,6.875,772,19.2156862745098,0,8,13,-40,,0,4.6875,0,,,,,,,,,,,,1.83582,31.25,1.953125,0,0,4.6875,-11,14.7,2,
883,2026-09-02,14:31:56.50671,193.75576,,2343.75,48,,0,12.8125,772,27.843137254902,0,44,14,-40,,0,4.6875,0,,,,,,,,,,,,2.10924,62.5,1.171875,0,0,4.6875,-11,14.7,8,
884,2026-09-02,14:31:56.72609,193.97253,,2312.5,48,,0,17.1875,773,36.4705882352941,0,41,14.3,-40,,0,4.6875,0,,,,,,,,,,,,2.20689,75,0.5859375,0,0,4.6875,-11,14.7,12,
885,2026-09-02,14:31:57.03869,194.28725,,2343.75,50,,0,16.5625,773,37.6470588235294,0,41,14.4,-40,,0,4.6875,0,,,,,,,,,,,,2.12877,75,-0.390625,0,0,4.6875,-11,14.7,16,
886,2026-09-02,14:31:57.28925,194.53694,,2281.25,50,,0,15.9375,773,36.4705882352941,0,42,15.4,-40,,0,4.6875,0,,,,,,,,,,,,2.10924,68.75,-0.78125,0,0,4.6875,-11,14.7,10,
887,2026-09-02,14:31:57.52418,194.77927,,2343.75,50,,0,15.9375,773,36.078431372549,0,42,15.3,-40,,0,4.6875,0,,,,,,,,,,,,2.16783,75,0.1953125,0,0,4.6875,-11,14.7,6,
888,2026-09-02,14:31:57.74394,194.9985,,2343.75,50,,0,17.1875,774,38.4313725490196,0,41,14.7,-40,,0,4.6875,0,,,,,,,,,,,,2.18736,75,1.171875,0,0,4.6875,-11,14.7,4,
889,2026-09-02,14:31:57.96287,195.21862,,2375,50,,0,17.5,772,39.2156862745098,0,42,14.4,-40,,0,4.6875,0,,,,,,,,,,,,2.22642,81.25,1.171875,0,0,4.6875,-11,14.7,14,
890,2026-09-02,14:31:58.18130,195.43828,,2375,50,,0,17.1875,773,38.8235294117647,0,43,14.4,-40,,0,4.6875,0,,,,,,,,,,,,2.20689,81.25,0.5859375,0,0,4.6875,-11,14.7,6,
891,2026-09-02,14:31:58.41618,195.66588,,2375,52,,0,17.8125,773,40,0,41,15,-40,,0,4.6875,0,,,,,,,,,,,,2.3436,81.25,-2.734375,0,0,4.6875,-11,14.7,9,
892,2026-09-02,14:31:58.63490,195.88452,,2406.25,52,,0,25.3125,772,54.5098039215686,0,33,15.1,-40,,0,4.6875,0,,,,,,,,,,,,2.49984,118.75,-1.7578125,0,0,4.6875,-11,14.7,5,
893,2026-09-02,14:31:58.83861,196.09221,,2437.5,52,,0,25,773,56.078431372549,0,33,14.8,-40,,0,4.6875,0,,,,,,,,,,,,2.22642,112.5,-1.7578125,0,0,4.6875,-11,14.7,4,
894,2026-09-02,14:31:59.05765,196.3119,,2437.5,52,,0,18.125,772,44.3137254901961,0,41,15,-40,,0,4.6875,0,,,,,,,,,,,,2.07018,81.25,-1.171875,0,0,4.6875,-11,14.7,4,
895,2026-09-02,14:31:59.27677,196.52657,,2437.5,52,,0,13.75,773,35.6862745098039,0,44,14.7,-40,,0,4.6875,0,,,,,,,,,,,,2.03112,62.5,-0.1953125,0,0,4.6875,-11,14.7,3,
896,2026-09-02,14:31:59.48078,196.73132,,2468.75,52,,0,12.8125,773,32.156862745098,0,44,14.3,-40,,0,4.6875,0,,,,,,,,,,,,1.99206,62.5,-0.78125,0,0,4.6875,-11,14.7,3,
897,2026-09-02,14:31:59.71535,196.96559,,2437.5,52,,0,12.8125,773,31.3725490196078,0,44,14.3,-40,,0,4.6875,0,,,,,,,,,,,,2.12877,68.75,-1.3671875,0,0,4.6875,-11,14.7,6,
898,2026-09-02,14:31:59.95067,197.19779,,2468.75,52,,0,16.875,772,38.4313725490196,0,42,14.8,-40,,0,4.6875,0,,,,,,,,,,,,2.20689,81.25,-1.7578125,0,0,4.6875,-11,14.7,13,
899,2026-09-02,14:32:00.18568,197.42961,,2468.75,52,,0,16.875,773,39.6078431372549,0,42,14.8,-40,,0,4.6875,0,,,,,,,,,,,,2.1483,81.25,-0.5859375,0,0,4.6875,-11,14.7,1,
900,2026-09-02,14:32:00.34142,197.59952,,2468.75,52,,0,15.3125,773,37.6470588235294,0,43,14.4,-40,,0,4.6875,0,,,,,,,,,,,,1.99206,68.75,-0.78125,0,0,4.6875,-11,14.7,10,
901,2026-09-02,14:32:00.60764,197.85684,,2500,54,,0,11.25,773,30.5882352941176,0,45,14.3,-40,,0,4.6875,0,,,,,,,,,,,,1.83582,50,-1.5625,0,0,4.6875,-11,14.7,8,
902,2026-09-02,14:32:00.90433,198.14884,,2437.5,54,,0,9.0625,772,25.4901960784314,0,39,15.6,-40,,0,4.6875,0,,,,,,,,,,,,1.85535,43.75,-1.5625,0,0,4.6875,-11,14.7,10,
903,2026-09-02,14:32:01.12451,198.38307,,2468.75,54,,0,9.0625,772,23.921568627451,0,39,16.1,-40,,0,4.6875,0,,,,,,,,,,,,2.18736,50,-0.78125,0,0,4.6875,-11,14.7,5,
904,2026-09-02,14:32:01.39062,198.64054,,2500,52,,0,28.4375,773,57.6470588235294,0,30,15.4,-40,,0,4.6875,0,,,,,,,,,,,,2.61702,143.75,0.5859375,0,0,4.6875,-11,14.7,13,
905,2026-09-02,14:32:01.67290,198.91985,,2500,52,,0,30,773,65.4901960784314,0,27,14.4,-40,,0,4.6875,0,,,,,,,,,,,,2.75373,175,-0.1953125,0,0,4.6875,-11,14.7,13,
906,2026-09-02,14:32:01.92339,199.17727,,2531.25,54,,0,35,774,74.1176470588235,0,24,15.5,-40,,0,4.6875,0,,,,,,,,,,,,2.75373,168.75,-0.390625,0,0,4.6875,-11,14.7,17,
907,2026-09-02,14:32:02.11107,199.36652,,2593.75,54,,0,34.6875,773,73.7254901960784,0,26,15.1,-40,,0,4.6875,0,,,,,,,,,,,,2.87091,175,0.78125,0,0,4.6875,-11,14.7,8,
908,2026-09-02,14:32:02.31449,199.57164,,2625,54,,0,33.4375,773,71.3725490196078,0,27,14.4,-40,,0,4.6875,0,,,,,,,,,,,,2.69514,168.75,1.7578125,0,0,4.6875,-11,14.7,21,
909,2026-09-02,14:32:02.53379,199.79148,,2687.5,54,,0,32.5,772,69.8039215686274,0,28,14.5,-40,,0,4.6875,0,,,,,,,,,,,,2.67561,162.5,2.5390625,0,0,4.6875,-11,14.7,15,
910,2026-09-02,14:32:02.78462,200.03598,,2718.75,58,,0,27.1875,773,61.5686274509804,0,33,14.3,-40,,0,4.6875,0,,,,,,,,,,,,2.49984,137.5,1.953125,0,0,4.6875,-11,14.7,20,
911,2026-09-02,14:32:03.01929,200.26903,,2750,58,,4,25,773,58.0392156862745,0,33,14.5,-40,,0,4.6875,0,,,,,,,,,,,,2.5389,131.25,1.171875,0,0,4.6875,-11,14.7,11,
912,2026-09-02,14:32:03.23871,200.48755,,2750,58,,0,20.3125,773,48.2352941176471,0,40,14.3,-40,,0,4.6875,0,,,,,,,,,,,,2.28501,106.25,0.390625,0,0,4.6875,-11,14.7,18,
913,2026-09-02,14:32:03.48865,200.73806,,2750,62,,0,16.25,773,41.5686274509804,0,42,13.7,-40,,0,4.6875,0,,,,,,,,,,,,2.1483,81.25,0.9765625,0,0,4.6875,-11,14.7,2,
914,2026-09-02,14:32:03.69225,200.94907,,2812.5,62,,0,12.8125,773,35.2941176470588,0,44,13.9,-40,,0,4.6875,0,,,,,,,,,,,,2.12877,68.75,0.1953125,0,0,4.6875,-11,14.7,4,
915,2026-09-02,14:32:03.95884,201.2144,,2812.5,62,,0,12.1875,772,34.1176470588235,0,45,13.9,-40,,0,4.6875,0,,,,,,,,,,,,2.10924,62.5,-0.5859375,0,0,4.6875,-11,14.7,11,
916,2026-09-02,14:32:04.22475,201.47861,,2843.75,60,,0,11.5625,773,32.9411764705882,0,45,14.1,-40,,0,4.6875,0,,,,,,,,,,,,2.05065,62.5,-1.5625,0,0,4.6875,-11,14.7,3,
917,2026-09-02,14:32:04.45951,201.71334,,2843.75,60,,0,11.25,772,32.5490196078431,0,44,14.5,-40,,0,4.6875,0,,,,,,,,,,,,2.05065,62.5,-2.5390625,0,0,4.6875,-11,14.7,19,
918,2026-09-02,14:32:04.67818,201.93247,,2843.75,60,,0,11.5625,773,31.7647058823529,0,44,15.3,-40,,0,4.6875,0,,,,,,,,,,,,2.05065,62.5,-3.125,0,0,4.6875,-11,14.7,23,
919,2026-09-02,14:32:04.92903,202.1775,,2812.5,60,,0,11.875,772,31.3725490196078,0,43,16,-40,,0,4.6875,0,,,,,,,,,,,,2.22642,68.75,-2.1484375,0,0,4.6875,-11,14.7,17,
920,2026-09-02,14:32:05.16349,202.41026,,2875,60,,0,20.625,772,47.0588235294118,0,39,15.6,-40,,0,4.6875,0,,,,,,,,,,,,2.49984,118.75,-0.9765625,0,0,4.6875,-11,14.7,25,
921,2026-09-02,14:32:05.41390,202.67187,,2843.75,60,,0,21.5625,773,51.3725490196078,0,39,14.7,-40,,0,4.6875,0,,,,,,,,,,,,2.40219,118.75,-0.390625,0,0,4.6875,-11,14.7,11,
922,2026-09-02,14:32:05.68027,202.92628,,2875,62,,0,18.125,773,44.3137254901961,0,42,14.8,-40,,0,4.6875,0,,,,,,,,,,,,2.18736,87.5,0.9765625,0,0,4.6875,-11,14.7,3,
923,2026-09-02,14:32:05.86754,203.12603,,2906.25,62,,0,15,773,38.4313725490196,0,42,14.2,-40,,0,4.6875,0,,,,,,,,,,,,2.18736,81.25,0.78125,0,0,4.6875,-11,14.7,1,
924,2026-09-02,14:32:06.08701,203.34064,,2906.25,62,,0,13.75,772,37.2549019607843,0,43,13.8,-40,,0,4.6875,0,,,,,,,,,,,,2.16783,75,0.1953125,0,0,4.6875,-11,14.7,7,
925,2026-09-02,14:32:06.29081,203.54551,,2937.5,62,,0,14.6875,773,39.2156862745098,0,43,13.8,-40,,0,4.6875,0,,,,,,,,,,,,2.26548,87.5,-0.5859375,0,0,4.6875,-11,14.7,6,
926,2026-09-02,14:32:06.51021,203.75771,,2937.5,62,,0,16.5625,773,41.9607843137255,0,41,14.4,-40,,0,4.6875,0,,,,,,,,,,,,2.26548,93.75,-1.3671875,0,0,4.6875,-11,14.7,8,
927,2026-09-02,14:32:06.76015,204.00655,,2937.5,62,,0,16.25,773,41.9607843137255,0,41,14.8,-40,,0,4.6875,0,,,,,,,,,,,,2.30454,93.75,-2.34375,0,0,4.6875,-11,14.7,1,
928,2026-09-02,14:32:06.97937,204.22641,,2937.5,64,,0,15.9375,773,41.5686274509804,0,41,15.1,-40,,0,4.6875,0,,,,,,,,,,,,2.28501,93.75,-1.5625,0,0,4.6875,-11,14.7,16,
929,2026-09-02,14:32:07.19846,204.44841,,2968.75,64,,0,14.6875,773,38.8235294117647,0,42,14.5,-40,,0,4.6875,0,,,,,,,,,,,,2.12877,81.25,-0.390625,0,0,4.6875,-11,14.7,14,
930,2026-09-02,14:32:07.43337,204.67837,,2968.75,64,,0,12.1875,773,34.9019607843137,0,42,14.3,-40,,0,4.6875,0,,,,,,,,,,,,2.08971,68.75,-0.78125,0,0,4.6875,-11,14.7,6,
931,2026-09-02,14:32:07.62094,204.8734,,2968.75,64,,0,11.5625,773,32.5490196078431,0,42,14.6,-40,,0,4.6875,0,,,,,,,,,,,,2.07018,62.5,-1.5625,0,0,4.6875,-11,14.7,15,
932,2026-09-02,14:32:07.84020,205.0879,,3000,64,,0,11.25,772,31.3725490196078,0,42,14.9,-40,,0,4.6875,0,,,,,,,,,,,,2.08971,62.5,-2.34375,0,0,4.6875,-11,14.7,35,
933,2026-09-02,14:32:08.07525,205.32485,,2968.75,64,,0,11.25,773,30.9803921568627,0,41,15.7,-40,,0,4.6875,0,,,,,,,,,,,,2.08971,62.5,-1.7578125,0,0,4.6875,-11,14.7,7,
934,2026-09-02,14:32:08.29395,205.55212,,3000,64,,0,11.25,772,30.1960784313725,0,41,15.9,-40,,0,4.6875,0,,,,,,,,,,,,2.05065,62.5,-0.78125,0,0,4.6875,-11,14.7,4,
935,2026-09-02,14:32:08.51362,205.77175,,3000,64,,0,12.1875,772,31.7647058823529,0,41,15.5,-40,,0,4.6875,0,,,,,,,,,,,,2.42172,87.5,0.1953125,0,0,4.6875,-11,14.7,2,
936,2026-09-02,14:32:08.77974,206.02674,,2968.75,64,,0,19.6875,772,45.8823529411765,0,39,14.3,-40,,0,4.6875,0,,,,,,,,,,,,2.51937,125,1.3671875,0,0,4.6875,-11,14.7,8,
937,2026-09-02,14:32:08.99902,206.25626,,3000,64,,0,21.25,773,50.5882352941176,0,39,14.3,-40,,0,4.6875,0,,,,,,,,,,,,2.46078,125,0.390625,0,0,4.6875,-11,14.7,6,
938,2026-09-02,14:32:09.18691,206.44071,,3031.25,64,,0,20.3125,772,48.6274509803922,0,39,15.5,-40,,0,4.6875,0,,,,,,,,,,,,2.38266,118.75,1.171875,0,0,4.6875,-11,14.7,4,
939,2026-09-02,14:32:09.42138,206.67536,,3062.5,64,,0,19.375,772,45.8823529411765,0,39,14.8,-40,,0,4.6875,0,,,,,,,,,,,,2.40219,112.5,2.34375,0,0,4.6875,-11,14.7,10,
940,2026-09-02,14:32:09.65629,206.90998,,3093.75,64,,0,20,772,47.843137254902,0,39,13.9,-40,,0,4.6875,0,,,,,,,,,,,,2.46078,118.75,1.7578125,0,0,4.6875,-11,14.7,21,
941,2026-09-02,14:32:09.89116,207.14277,,3093.75,66,,0,19.375,773,47.843137254902,0,39,14.5,-40,,0,4.6875,0,,,,,,,,,,,,2.44125,118.75,0.9765625,0,0,4.6875,-11,14.7,6,
942,2026-09-02,14:32:10.11058,207.35897,,3125,66,,0,19.0625,772,45.8823529411765,0,39,14.8,-40,,0,4.6875,0,,,,,,,,,,,,2.42172,112.5,0.78125,0,0,4.6875,-11,14.7,0,
943,2026-09-02,14:32:10.34540,207.58904,,3125,66,,0,18.4375,772,44.7058823529412,0,39,14.2,-40,,0,4.6875,0,,,,,,,,,,,,2.30454,106.25,0.78125,0,0,4.6875,-11,14.7,1,
944,2026-09-02,14:32:10.61150,207.86084,,3156.25,68,,0,16.875,772,41.1764705882353,0,40,14.2,-40,,0,4.6875,0,,,,,,,,,,,,2.18736,93.75,-0.1953125,0,0,4.6875,-11,14.7,1,
945,2026-09-02,14:32:10.83072,208.08053,,3156.25,68,,0,13.75,772,35.6862745098039,0,42,14.4,-40,,0,4.6875,0,,,,,,,,,,,,2.20689,81.25,-1.171875,0,0,4.6875,-11,14.7,6,
946,2026-09-02,14:32:11.06506,208.31766,,3156.25,68,,0,13.4375,773,34.1176470588235,0,41,14.3,-40,,0,4.6875,0,,,,,,,,,,,,2.40219,87.5,-1.953125,0,0,4.6875,-11,14.7,7,
947,2026-09-02,14:32:11.28471,208.53737,,3250,68,,1,30,773,63.921568627451,0,28,14.7,-40,,0,4.6875,0,,,,,,,,,,,,2.7342,181.25,-2.9296875,0,0,4.6875,-11,14.7,27,
948,2026-09-02,14:32:11.48827,208.73506,,3250,68,,1,29.375,772,63.921568627451,0,29,16.1,-40,,0,4.6875,0,,,,,,,,,,,,2.85138,181.25,-2.34375,0,0,4.6875,-11,14.7,30,
949,2026-09-02,14:32:11.73875,208.99106,,3250,68,,1,26.5625,773,59.2156862745098,0,31,15.9,-40,,0,4.6875,0,,,,,,,,,,,,2.69514,162.5,-0.78125,0,0,4.6875,-11,14.7,10,
950,2026-09-02,14:32:11.97309,209.23095,,3281.25,70,,0,23.4375,772,54.5098039215686,0,35,15.5,-40,,0,4.6875,0,,,,,,,,,,,,2.57796,143.75,0.78125,0,0,4.6875,-11,14.7,13,
951,2026-09-02,14:32:12.22359,209.48111,,3312.5,70,,0,21.25,773,50.5882352941176,0,36,14.5,-40,,0,4.6875,0,,,,,,,,,,,,2.5389,131.25,2.34375,0,0,4.6875,-11,14.7,0,
952,2026-09-02,14:32:12.44462,209.7007,,3312.5,70,,0,20,772,47.4509803921569,0,37,14.3,-40,,0,4.6875,0,,,,,,,,,,,,2.51937,131.25,1.171875,0,0,4.6875,-11,14.7,10,
953,2026-09-02,14:32:12.72622,209.9701,,3343.75,72,,0,20,773,47.843137254902,0,37,14.6,-40,,0,4.6875,0,,,,,,,,,,,,2.49984,131.25,0.1953125,0,0,4.6875,-11,14.7,16,
954,2026-09-02,14:32:12.96116,210.21478,,3375,72,,0,20.625,772,48.6274509803922,0,37,15.2,-40,,0,4.6875,0,,,,,,,,,,,,2.69514,143.75,0.9765625,0,0,4.6875,-11,14.7,14,
955,2026-09-02,14:32:13.19607,210.44372,,3406.25,72,,0,25,773,56.078431372549,0,32,14.5,-40,,0,4.6875,0,,,,,,,,,,,,2.75373,168.75,1.953125,0,0,4.6875,-11,14.7,1,
956,2026-09-02,14:32:13.35285,210.59835,,3437.5,72,,0,25.9375,772,57.6470588235294,0,32,14.3,-40,,0,4.6875,0,,,,,,,,,,,,2.83185,175,1.3671875,0,0,4.6875,-11,14.7,3,
957,2026-09-02,14:32:13.47781,210.72814,,3468.75,72,,0,27.8125,772,60.3921568627451,0,31,14.6,-40,,0,4.6875,0,,,,,,,,,,,,2.81232,187.5,0.5859375,0,0,4.6875,-11,14.7,27,
958,2026-09-02,14:32:13.60325,210.85791,,3468.75,72,,0,34.0625,772,69.4117647058823,0,27,14.8,-40,,0,4.6875,0,,,,,,,,,,,,2.71467,237.5,0.1953125,0,0,4.6875,-11,14.7,7,
959,2026-09-02,14:32:13.74435,210.99262,,3531.25,72,,0,35,772,70.5882352941177,0,26,14.1,-40,,0,4.6875,0,,,,,,,,,,,,3.28104,243.75,-0.1953125,0,0,4.6875,-11,14.7,5,
960,2026-09-02,14:32:13.90068,211.15812,,3562.5,76,,0,38.4375,772,75.2941176470588,0,24,14.8,-40,,0,4.6875,0,,,,,,,,,,,,2.77326,268.75,-0.390625,0,0,4.6875,-11,14.7,7,
961,2026-09-02,14:32:14.10417,211.34813,,3531.25,76,,0,39.0625,773,77.6470588235294,0,23,15,-40,,0,4.6875,0,,,,,,,,,,,,2.16783,268.75,0.390625,0,0,4.6875,-11,14.7,5,
962,2026-09-02,14:32:14.27672,211.52495,,3625,76,,0,38.4375,773,78.8235294117647,0,25,15.4,-40,,0,4.6875,0,,,,,,,,,,,,2.83185,268.75,1.171875,0,0,4.6875,-11,14.7,13,
963,2026-09-02,14:32:14.47952,211.7372,,3656.25,76,,0,38.75,773,78.8235294117647,0,24,15.9,-40,,0,4.6875,0,,,,,,,,,,,,3.41775,287.5,1.7578125,0,0,4.6875,-11,12.544,22,
964,2026-09-02,14:32:14.68323,211.92939,,3781.25,80,,3,41.25,773,80,0,24,15.9,-40,,0,4.6875,0,,,,,,,,,,,,2.49984,300,0,0,0,4.6875,-11,12.4609271523179,12,
965,2026-09-02,14:32:14.91804,212.16192,,3843.75,80,,2,42.1875,773,80,0,24,13.5,-40,,0,4.6875,0,,,,,,,,,,,,3.14433,306.25,0,0,0,4.6875,-11,12.3789473684211,7,
966,2026-09-02,14:32:15.12166,212.36896,,3875,80,,6,42.5,772,80,0,21,13.3,-40,,0,4.6875,0,,,,,,,,,,,,2.87091,318.75,0,0,0,4.6875,-11,12.2980392156863,3,
967,2026-09-02,14:32:15.35616,212.60591,,3906.25,84,,6,43.125,772,80,0,21,12.9,-40,,0,4.6875,0,,,,,,,,,,,,3.57399,331.25,0,0,0,4.6875,-11,12.2980392156863,11,
968,2026-09-02,14:32:15.54457,212.79613,,3968.75,84,,6,43.75,773,80,0,19,12.9,-40,,0,4.6875,0,,,,,,,,,,,,2.96856,331.25,0,0,0,4.6875,-11,12.2980392156863,28,
969,2026-09-02,14:32:15.76362,213.01518,,4000,84,,5,44.0625,773,80,0,18,12.9,-40,,0,4.6875,0,,,,,,,,,,,,3.39822,343.75,0,0,0,4.6875,-11,12.2181818181818,3,
970,2026-09-02,14:32:16.03020,213.27969,,4093.75,84,,5,45.3125,773,80,0,18,12.9,-40,,0,4.6875,0,,,,,,,,,,,,3.59352,368.75,0,0,0,4.6875,-11,12.0615384615385,23,
971,2026-09-02,14:32:16.29589,213.5489,,4093.75,88,,5,46.25,773,80,0,17,12.5,-40,,0,4.6875,0,,,,,,,,,,,,3.00762,381.25,0,0,0,4.6875,-11,12.0615384615385,42,
972,2026-09-02,14:32:16.51531,213.76848,,4218.75,88,,4,47.8125,773,80,0,17,13,-40,,0,4.6875,0,,,,,,,,,,,,3.22245,393.75,0,0,0,4.6875,-11,11.9847133757962,27,
973,2026-09-02,14:32:16.79723,214.04824,,4281.25,92,,4,48.4375,773,80,0,18,12.8,-40,,0,4.6875,0,,,,,,,,,,,,3.39822,406.25,0,0,0,4.6875,-11,11.9088607594937,18,
974,2026-09-02,14:32:17.01587,214.26275,,4312.5,92,,4,48.125,772,80,0,18,12.4,-40,,0,4.6875,0,,,,,,,,,,,,3.49587,406.25,0,0,0,4.6875,-11,11.9088607594937,15,
975,2026-09-02,14:32:17.25010,214.50148,,4375,92,,3,47.1875,773,79.2156862745098,0,19,12.3,-40,,0,4.6875,0,,,,,,,,,,,,3.28104,387.5,0,0,0,4.6875,-11,12.0615384615385,37,
976,2026-09-02,14:32:17.50056,214.7518,,4375,94,,0,18.4375,772,30.1960784313725,0,23,10.7,-40,,0,4.6875,0,,,,,,,,,,,,2.01159,93.75,-0.5859375,0,0,4.6875,-11,14.7,5,
977,2026-09-02,14:32:17.73544,214.98652,,4375,94,,0,4.0625,772,12.9411764705882,0,23,11.6,-40,,0,4.6875,0,,,,,,,,,,,,1.71864,31.25,0,0,0,4.6875,-11,13.0666666666667,14,
978,2026-09-02,14:32:17.92348,215.17675,,4375,94,,0,3.75,772,11.3725490196078,0,23,12.9,-40,,0,4.6875,0,,,,,,,,,,,,1.67958,31.25,0,0,0,4.6875,-11,13.158041958042,17,
979,2026-09-02,14:32:18.14286,215.39151,,4312.5,92,,0,3.4375,772,10.9803921568627,0,23,12.9,-40,,0,4.6875,0,,,,,,,,,,,,1.67958,25,0,0,0,4.6875,-11,13.2507042253521,25,
980,2026-09-02,14:32:18.36249,215.61126,,4312.5,92,,0,3.4375,772,11.7647058823529,0,23,13.5,-40,,0,4.6875,0,,,,,,,,,,,,1.69911,25,0,0,0,4.6875,-11,13.44,10,
981,2026-09-02,14:32:18.56613,215.81297,,4281.25,92,,0,3.125,772,11.3725490196078,0,23,16.4,-40,,0,4.6875,0,,,,,,,,,,,,1.64052,25,0,0,0,4.6875,-11,13.8352941176471,4,
982,2026-09-02,14:32:18.76949,216.0256,,4125,92,,0,2.8125,772,11.3725490196078,0,22,33.9,-40,,0,4.6875,0,,,,,,,,,,,,1.62099,25,0,0,0,4.6875,-11,13.9377777777778,20,
983,2026-09-02,14:32:19.06695,216.31808,,4125,88,,0,2.8125,772,10.9803921568627,0,22,80.7,-40,,0,4.6875,0,,,,,,,,,,,,1.54287,18.75,0,0,0,4.6875,-11,14.5860465116279,14,
984,2026-09-02,14:32:19.33333,216.58405,,4031.25,88,,0,2.5,772,10.5882352941176,0,21,96,-40,,0,4.6875,0,,,,,,,,,,,,1.54287,18.75,0,0,0,4.6875,-11,14.7,2,
985,2026-09-02,14:32:19.56825,216.81846,,3968.75,84,,0,4.0625,772,13.7254901960784,0,20,96,-40,,0,4.6875,0,,,,,,,,,,,,1.7577,31.25,0,0,0,4.6875,-11,14.7,10,
986,2026-09-02,14:32:19.77163,217.02886,,3843.75,84,,0,4.6875,772,14.1176470588235,0,19,96,-40,,0,4.6875,0,,,,,,,,,,,,1.79676,31.25,0,0,0,4.6875,-11,14.7,20,
987,2026-09-02,14:32:19.97473,217.22084,,3718.75,84,,0,4.375,772,14.5098039215686,0,17,99.9,-40,,0,4.6875,0,,,,,,,,,,,,1.71864,31.25,0,0,0,4.6875,-11,14.7,11,
988,2026-09-02,14:32:20.22538,217.47795,,3750,84,,0,4.375,772,14.5098039215686,0,16,99.9,-40,,0,4.6875,0,,,,,,,,,,,,1.67958,31.25,0,0,0,4.6875,-11,14.7,8,
989,2026-09-02,14:32:20.47579,217.72576,,3562.5,78,,0,4.0625,772,14.9019607843137,0,15,99.9,-40,,0,4.6875,0,,,,,,,,,,,,1.69911,31.25,0,0,0,4.6875,-11,14.7,13,
990,2026-09-02,14:32:20.69505,217.94479,,3406.25,78,,0,4.0625,772,15.2941176470588,0,14,99.9,-40,,0,4.6875,0,,,,,,,,,,,,1.67958,25,0,0,0,4.6875,-11,14.7,6,
991,2026-09-02,14:32:20.96114,218.21657,,3437.5,78,,0,4.375,773,15.6862745098039,0,11,99.9,-40,,0,4.6875,0,,,,,,,,,,,,1.62099,25,0,0,0,4.6875,-11,14.7,5,
992,2026-09-02,14:32:21.24289,218.49149,,3343.75,72,,0,4.0625,772,15.6862745098039,0,11,99.9,-40,,0,4.6875,0,,,,,,,,,,,,1.64052,25,0,0,0,4.6875,-11,14.7,24,
993,2026-09-02,14:32:21.46252,218.71114,,3250,72,,0,3.75,773,15.2941176470588,0,10,99.9,-40,,0,4.6875,0,,,,,,,,,,,,1.66005,25,0,0,0,4.6875,-11,14.7,6,
994,2026-09-02,14:32:21.71252,218.96073,,3250,70,,0,3.75,773,14.9019607843137,0,9,99.9,-40,,0,4.6875,0,,,,,,,,,,,,1.60146,25,0,0,0,4.6875,-11,14.7,3,
995,2026-09-02,14:32:21.91662,219.16484,,3156.25,70,,0,3.75,772,14.9019607843137,0,9,99.9,-40,,0,4.6875,0,,,,,,,,,,,,1.54287,25,0,0,0,4.6875,-11,14.7,2,
996,2026-09-02,14:32:22.13582,219.39022,,3125,70,,0,3.4375,772,14.9019607843137,0,7,99.9,-40,,0,4.6875,0,,,,,,,,,,,,1.5624,18.75,0,0,0,4.6875,-11,14.7,5,
997,2026-09-02,14:32:22.35449,219.60461,,3093.75,70,,0,3.4375,773,14.5098039215686,0,7,99.9,-40,,0,4.6875,0,,,,,,,,,,,,1.64052,18.75,0,0,0,4.6875,-11,14.7,24,
998,2026-09-02,14:32:22.60507,219.85169,,3062.5,66,,0,3.4375,772,14.5098039215686,0,6,99.9,-40,,0,4.6875,0,,,,,,,,,,,,1.54287,18.75,0,0,0,4.6875,-11,14.7,5,
